project_id,project_name,state,sector,agency,project_status,start_date,original_completion_date,revised_completion_date,actual_completion_date,report_date,original_cost,revised_cost,cumulative_expenditure,monthly_expenditure,actual_final_expenditure,physical_progress,financial_progress,planned_physical_progress,planned_financial_progress,delay_months,delay_days,land_acquisition_pct,delay_reason,previous_physical_progress,monthly_progress,progress_change_1_month,progress_change_3_months,progress_change_6_months,average_monthly_progress_3m,average_monthly_progress_6m,progress_acceleration,progress_trend,progress_slowdown,remaining_progress,previous_cumulative_expenditure,calculated_monthly_expenditure,expenditure_change_1_month,expenditure_change_3_months,average_monthly_spending_3m,average_monthly_spending_6m,total_spending_last_3m,total_spending_last_6m,expenditure_growth_rate,monthly_spending_trend,progress_mismatch_gap,mismatch_status,project_age_months,planned_duration_months,elapsed_duration_months,expected_delay_months,completion_date_difference_days,reporting_gap_days,progress_velocity
705513,Koraput - Singapur Railway Doubling,Odisha,Railways,NHAI,IN_PROGRESS,2015-12-01,2027-12-01,2028-03-01,,2026-05-30,2362.0,2462.17,1821.32,1821.32,,48.7,77.1,58.5,81.1,3,80,0,Additional land acquisition for bypass alignment submitted to District Revenue authority.,44.8,3.9000000000000057,3.9000000000000057,13.400000000000006,,4.466666666666669,4.4750000000000005,-0.5999999999999943,decreasing,0,51.3,1674.78,146.53999999999996,1821.32,502.42999999999984,1667.8,1494.74,5003.4,7473.7,0.08749805944661386,stable,28.39999999999999,Warning,125.95277207392198,144.0,125.95277207392198,3,91,31.0,0.3866528635941245
705513,Koraput - Singapur Railway Doubling,Odisha,Railways,NHAI,IN_PROGRESS,2015-12-01,2027-12-01,2028-03-01,,2026-06-29,2362.0,2462.17,1967.86,1967.86,,52.6,83.3,63.6,87.3,3,86,0,Private land parcels demarcation completed; physical possession handover scheduled next cycle.,48.7,3.8999999999999986,3.8999999999999986,12.300000000000004,,4.100000000000001,4.36,-7.105427357601002e-15,stable,0,47.4,1821.32,146.53999999999996,1967.86,460.55999999999995,1821.3199999999997,1573.5933333333332,5463.959999999999,9441.56,0.08045812926888189,stable,30.699999999999996,High Alert,126.91991786447639,144.0,126.91991786447639,3,91,30.0,0.4144345575149652
705513,Koraput - Singapur Railway Doubling,Odisha,Railways,NHAI,IN_PROGRESS,2015-12-01,2027-12-01,2028-03-01,,2026-07-31,2362.0,2462.17,2093.47,2093.47,,56.0,88.6,68.2,92.6,3,93,0,Right of way possession in progress for package 2 corridor. Compensation distribution under Section 3G ongoing.,52.6,3.3999999999999986,3.3999999999999986,11.200000000000003,25.2,3.7333333333333343,4.2,-0.5,stable,0,44.0,1967.86,125.6099999999999,2093.47,418.6899999999998,1960.8833333333332,1730.6033333333332,5882.65,10383.619999999999,0.06383076031831528,stable,32.599999999999994,High Alert,127.98562628336755,144.0,127.98562628336755,3,91,32.0,0.43754913443180543
705513,Koraput - Singapur Railway Doubling,Odisha,Railways,NHAI,IN_PROGRESS,2015-12-01,2027-12-01,2028-03-01,,2026-08-31,2362.0,2462.17,2219.08,2219.08,,59.4,93.9,72.8,97.9,3,99,0,Additional land acquisition for bypass alignment submitted to District Revenue authority.,56.0,3.3999999999999986,3.3999999999999986,10.699999999999996,24.1,3.566666666666665,4.016666666666667,0.0,stable,0,40.6,2093.47,125.61000000000013,2219.08,397.76,2093.47,1880.6350000000002,6280.41,11283.810000000001,0.060000859816477015,stable,34.50000000000001,High Alert,128.98562628336757,144.0,128.98562628336757,3,91,31.0,0.4605164289353031
705514,Jarapada- Budhapank with flyover at Talcher road 3rd and 4th Line,Odisha,Railways,NHAI,IN_PROGRESS,2015-12-01,2018-11-01,2028-03-01,,2026-01-28,1000.0,928.54,417.21,417.21,,13.8,41.7,18.8,45.7,67,2045,0,Stage-II forest diversion clearance awaited from State Forest Department for 14.5 Ha stretch.,,,,,,,,,stable,0,86.2,,,417.21,,417.21,417.21,417.21,417.21,0.0,stable,27.900000000000002,Warning,121.8870636550308,35.0,121.8870636550308,67,3408,30.0,0.11321956232416315
705514,Jarapada- Budhapank with flyover at Talcher road 3rd and 4th Line,Odisha,Railways,NHAI,IN_PROGRESS,2015-12-01,2018-11-01,2028-03-01,,2026-02-28,1000.0,928.54,477.9,477.9,,15.8,47.8,22.0,51.8,75,2283,0,Tree felling completed in non-forest zone; compensatory afforestation deposit certified.,13.8,2.0,2.0,,,2.0,2.0,,stable,0,84.2,417.21,60.69,477.9,,447.55499999999995,447.55499999999995,895.1099999999999,895.1099999999999,0.14546631192924428,stable,31.999999999999996,High Alert,122.8870636550308,35.0,122.8870636550308,75,3408,31.0,0.12857333823480266
705514,Jarapada- Budhapank with flyover at Talcher road 3rd and 4th Line,Odisha,Railways,NHAI,IN_PROGRESS,2015-12-01,2018-11-01,2028-03-01,,2026-03-30,1000.0,928.54,546.17,546.17,,18.0,54.6,25.4,58.6,83,2522,0,Wildlife management plan submitted to National Board for Wildlife for review.,15.8,2.1999999999999993,2.1999999999999993,,,2.0999999999999996,2.0999999999999996,0.1999999999999993,stable,0,82.0,477.9,68.26999999999998,546.17,,480.4266666666667,480.4266666666667,1441.28,1441.28,0.14285415358861683,increasing,36.6,High Alert,123.95277207392198,35.0,123.95277207392198,83,3408,30.0,0.14521659902261244
705514,Jarapada- Budhapank with flyover at Talcher road 3rd and 4th Line,Odisha,Railways,NHAI,IN_PROGRESS,2015-12-01,2018-11-01,2028-03-01,,2026-04-29,1000.0,928.54,606.86,606.86,,20.0,60.7,28.6,64.7,91,2760,0,Stage-II forest diversion clearance awaited from State Forest Department for 14.5 Ha stretch.,18.0,2.0,2.0,6.199999999999999,,2.0666666666666664,2.0666666666666664,-0.1999999999999993,stable,0,80.0,546.17,60.690000000000055,606.86,189.65000000000003,543.6433333333333,512.035,1630.9299999999998,2048.14,0.11111924858560532,increasing,40.7,High Alert,124.91991786447639,35.0,124.91991786447639,91,3408,30.0,0.1601025708462095
705514,Jarapada- Budhapank with flyover at Talcher road 3rd and 4th Line,Odisha,Railways,NHAI,IN_PROGRESS,2015-12-01,2018-11-01,2028-03-01,,2026-05-30,1000.0,928.54,659.96,659.96,,21.8,66.0,31.6,70.0,99,2999,0,Tree felling completed in non-forest zone; compensatory afforestation deposit certified.,20.0,1.8000000000000007,1.8000000000000007,6.0,,2.0,2.0,-0.1999999999999993,stable,0,78.2,606.86,53.10000000000002,659.96,182.06000000000006,604.33,541.62,1812.9900000000002,2708.1,0.08749958804337082,stable,44.2,High Alert,125.95277207392198,35.0,125.95277207392198,99,3408,31.0,0.17308074797437192
705514,Jarapada- Budhapank with flyover at Talcher road 3rd and 4th Line,Odisha,Railways,NHAI,IN_PROGRESS,2015-12-01,2018-11-01,2028-03-01,,2026-06-29,1000.0,928.54,713.06,713.06,,23.5,71.3,34.5,75.3,107,3238,0,Wildlife management plan submitted to National Board for Wildlife for review.,21.8,1.6999999999999993,1.6999999999999993,5.5,,1.8333333333333333,1.94,-0.10000000000000142,stable,0,76.5,659.96,53.09999999999991,713.06,166.89,659.96,570.1933333333333,1979.88,3421.16,0.08045942178313822,stable,47.8,High Alert,126.91991786447639,35.0,126.91991786447639,107,3408,30.0,0.1851561236045947
705514,Jarapada- Budhapank with flyover at Talcher road 3rd and 4th Line,Odisha,Railways,NHAI,IN_PROGRESS,2015-12-01,2018-11-01,2028-03-01,,2026-07-31,1000.0,928.54,758.57,758.57,,25.0,75.9,37.2,79.9,114,3476,0,Stage-II forest diversion clearance awaited from State Forest Department for 14.5 Ha stretch.,23.5,1.5,1.5,5.0,11.2,1.6666666666666667,1.8666666666666665,-0.1999999999999993,stable,0,75.0,713.06,45.510000000000105,758.57,151.71000000000004,710.5300000000001,627.0866666666667,2131.59,3762.52,0.06382352116231468,stable,50.900000000000006,High Alert,127.98562628336755,35.0,127.98562628336755,114,3408,32.0,0.19533443501419887
705514,Jarapada- Budhapank with flyover at Talcher road 3rd and 4th Line,Odisha,Railways,NHAI,IN_PROGRESS,2015-12-01,2018-11-01,2028-03-01,,2026-08-31,1000.0,928.54,804.08,804.08,,26.5,80.5,39.9,84.5,122,3715,0,Tree felling completed in non-forest zone; compensatory afforestation deposit certified.,25.0,1.5,1.5,4.699999999999999,10.7,1.5666666666666664,1.7833333333333332,0.0,stable,0,73.5,758.57,45.50999999999999,804.08,144.12,758.57,681.4499999999999,2275.71,4088.7,0.05999446326640915,stable,54.0,High Alert,128.98562628336757,35.0,128.98562628336757,122,3408,31.0,0.20544924859908303
705515,3rd & 4th Railway Line Project from Salegaon to Budhapank via Rajathgarh.,Odisha,Railways,NHAI,IN_PROGRESS,2015-12-01,2026-03-01,2026-03-01,,2026-01-28,1173.0,3034.8,1217.55,1217.55,,47.3,53.1,52.3,57.1,0,0,0,HT power transmission line shifting in progress by state electricity distribution company.,,,,,,,,,stable,0,52.7,,,1217.55,,1217.55,1217.55,1217.55,1217.55,0.0,stable,5.800000000000004,Normal,121.8870636550308,123.0,121.8870636550308,0,0,30.0,0.38806415202412436
705515,3rd & 4th Railway Line Project from Salegaon to Budhapank via Rajathgarh.,Odisha,Railways,NHAI,IN_PROGRESS,2015-12-01,2026-03-01,2026-03-01,,2026-02-28,1173.0,3034.8,1394.64,1394.64,,54.2,60.8,60.4,64.8,0,0,0,Underground water pipeline relocation package awarded to state water board.,47.3,6.900000000000006,6.900000000000006,,,6.900000000000006,6.900000000000006,,stable,0,45.8,1217.55,177.09000000000015,1394.64,,1306.095,1306.095,2612.19,2612.19,0.1454478255513122,stable,6.599999999999994,Normal,122.8870636550308,123.0,122.8870636550308,0,0,31.0,0.44105537546369017
705515,3rd & 4th Railway Line Project from Salegaon to Budhapank via Rajathgarh.,Odisha,Railways,NHAI,IN_PROGRESS,2015-12-01,2026-03-01,2026-03-01,,2026-03-30,1173.0,3034.8,1593.88,1593.88,,61.9,69.5,69.3,73.5,0,0,0,Gas pipeline crossing clearance received from GAIL; trenching work underway.,54.2,7.699999999999996,7.699999999999996,,,7.300000000000001,7.300000000000001,0.79999999999999,increasing,0,38.1,1394.64,199.24,1593.88,,1402.0233333333333,1402.0233333333333,4206.07,4206.07,0.14286124017667642,increasing,7.600000000000001,Normal,123.95277207392198,123.0,123.95277207392198,0,0,30.0,0.499383748861095
705515,3rd & 4th Railway Line Project from Salegaon to Budhapank via Rajathgarh.,Odisha,Railways,NHAI,IN_PROGRESS,2015-12-01,2026-03-01,2026-03-01,,2026-04-29,1173.0,3034.8,1770.98,1770.98,,68.8,77.2,77.4,81.2,0,0,0,HT power transmission line shifting in progress by state electricity distribution company.,61.9,6.899999999999999,6.899999999999999,21.5,,7.166666666666667,7.166666666666667,-0.7999999999999972,decreasing,0,31.200000000000003,1593.88,177.0999999999999,1770.98,553.4300000000001,1586.5,1494.2625,4759.5,5977.05,0.11111250533289826,increasing,8.400000000000006,Normal,124.91991786447639,123.0,124.91991786447639,0,0,30.0,0.5507528437109606
705515,3rd & 4th Railway Line Project from Salegaon to Budhapank via Rajathgarh.,Odisha,Railways,NHAI,IN_PROGRESS,2015-12-01,2026-03-01,2026-03-01,,2026-05-30,1173.0,3034.8,1925.94,1925.94,,74.8,84.0,84.6,88.0,0,0,0,Underground water pipeline relocation package awarded to state water board.,68.8,6.0,6.0,20.599999999999994,,6.8666666666666645,6.875,-0.8999999999999986,decreasing,0,25.200000000000003,1770.98,154.96000000000004,1925.94,531.3,1763.6000000000001,1580.598,5290.8,7902.99,0.08749957650566355,stable,9.200000000000003,Normal,125.95277207392198,123.0,125.95277207392198,0,0,31.0,0.5938733921322485
705515,3rd & 4th Railway Line Project from Salegaon to Budhapank via Rajathgarh.,Odisha,Railways,NHAI,IN_PROGRESS,2015-12-01,2026-03-01,2026-03-01,,2026-06-29,1173.0,3034.8,2080.9,2080.9,,80.8,90.7,91.8,94.7,0,0,0,Gas pipeline crossing clearance received from GAIL; trenching work underway.,74.8,6.0,6.0,18.9,,6.3,6.7,0.0,stable,0,19.200000000000003,1925.94,154.96000000000004,2080.9,487.02,1925.9399999999998,1663.9816666666666,5777.82,9983.89,0.08045941202737367,stable,9.900000000000006,Normal,126.91991786447639,123.0,126.91991786447639,0,0,30.0,0.6366219058404788
705515,3rd & 4th Railway Line Project from Salegaon to Budhapank via Rajathgarh.,Odisha,Railways,NHAI,IN_PROGRESS,2015-12-01,2026-03-01,2026-03-01,,2026-07-31,1173.0,3034.8,2213.72,2213.72,,86.0,96.5,98.2,100.0,0,0,0,HT power transmission line shifting in progress by state electricity distribution company.,80.8,5.200000000000003,5.200000000000003,17.200000000000003,38.7,5.733333333333334,6.45,-0.7999999999999972,decreasing,0,14.0,2080.9,132.8199999999997,2213.72,442.7399999999998,2073.52,1830.0100000000002,6220.5599999999995,10980.060000000001,0.06382815128069572,stable,10.5,Monitor,127.98562628336755,123.0,127.98562628336755,0,0,32.0,0.6719504564488441
705515,3rd & 4th Railway Line Project from Salegaon to Budhapank via Rajathgarh.,Odisha,Railways,NHAI,IN_PROGRESS,2015-12-01,2026-03-01,2026-03-01,,2026-08-31,1173.0,3034.8,2346.54,2346.54,,91.2,100.0,100.0,100.0,0,0,0,Underground water pipeline relocation package awarded to state water board.,86.0,5.200000000000003,5.200000000000003,16.400000000000006,37.0,5.466666666666669,6.166666666666667,0.0,stable,0,8.799999999999997,2213.72,132.82000000000016,2346.54,420.5999999999999,2213.72,1988.6599999999999,6641.16,11931.96,0.0599985544694,stable,8.799999999999997,Normal,128.98562628336757,123.0,128.98562628336757,0,0,31.0,0.7070555272542027
705526,Samastipur-Darbhanga Doubling Railway Project,Bihar,Railways,NHAI,IN_PROGRESS,2015-12-01,2025-03-01,2025-10-01,,2026-01-28,519.0,973.56,410.75,410.75,,50.6,53.1,55.6,57.1,4,128,0,HT power transmission line shifting in progress by state electricity distribution company.,,,,,,,,,stable,0,49.4,,,410.75,,410.75,410.75,410.75,410.75,0.0,stable,2.5,Normal,121.8870636550308,111.0,121.8870636550308,4,214,30.0,0.4151383951885982
705526,Samastipur-Darbhanga Doubling Railway Project,Bihar,Railways,NHAI,IN_PROGRESS,2015-12-01,2025-03-01,2025-10-01,,2026-02-28,519.0,973.56,470.49,470.49,,58.0,60.8,64.2,64.8,5,143,0,Underground water pipeline relocation package awarded to state water board.,50.6,7.399999999999999,7.399999999999999,,,7.399999999999999,7.399999999999999,,stable,0,42.0,410.75,59.74000000000001,470.49,,440.62,440.62,881.24,881.24,0.1454412659768716,stable,2.799999999999997,Normal,122.8870636550308,111.0,122.8870636550308,5,214,31.0,0.4719780770644655
705526,Samastipur-Darbhanga Doubling Railway Project,Bihar,Railways,NHAI,IN_PROGRESS,2015-12-01,2025-03-01,2025-10-01,,2026-03-30,519.0,973.56,537.7,537.7,,66.2,69.5,73.6,73.5,5,158,0,Gas pipeline crossing clearance received from GAIL; trenching work underway.,58.0,8.200000000000003,8.200000000000003,,,7.800000000000001,7.800000000000001,0.8000000000000043,increasing,0,33.8,470.49,67.21000000000004,537.7,,472.98,472.98,1418.94,1418.94,0.14285107016089615,increasing,3.299999999999997,Normal,123.95277207392198,111.0,123.95277207392198,5,214,30.0,0.5340743808498302
705526,Samastipur-Darbhanga Doubling Railway Project,Bihar,Railways,NHAI,IN_PROGRESS,2015-12-01,2025-03-01,2025-10-01,,2026-04-29,519.0,973.56,597.45,597.45,,73.6,77.2,82.2,81.2,6,173,0,HT power transmission line shifting in progress by state electricity distribution company.,66.2,7.3999999999999915,7.3999999999999915,22.999999999999993,,7.666666666666664,7.666666666666664,-0.8000000000000114,decreasing,0,26.400000000000006,537.7,59.75,597.45,186.70000000000005,535.2133333333334,504.0975,1605.64,2016.39,0.11112144318393155,increasing,3.6000000000000085,Normal,124.91991786447639,111.0,124.91991786447639,6,214,30.0,0.5891774607140509
705526,Samastipur-Darbhanga Doubling Railway Project,Bihar,Railways,NHAI,IN_PROGRESS,2015-12-01,2025-03-01,2025-10-01,,2026-05-30,519.0,973.56,649.72,649.72,,80.0,84.0,89.8,88.0,6,188,0,Underground water pipeline relocation package awarded to state water board.,73.6,6.400000000000006,6.400000000000006,22.0,,7.333333333333333,7.35,-0.9999999999999858,decreasing,0,20.0,597.45,52.26999999999998,649.72,179.23000000000002,594.9566666666667,533.222,1784.8700000000001,2666.11,0.08748849276090045,stable,4.0,Normal,125.95277207392198,111.0,125.95277207392198,6,214,31.0,0.6351587081628327
705526,Samastipur-Darbhanga Doubling Railway Project,Bihar,Railways,NHAI,IN_PROGRESS,2015-12-01,2025-03-01,2025-10-01,,2026-06-29,519.0,973.56,702.0,702.0,,86.5,90.7,97.5,94.7,7,203,0,Gas pipeline crossing clearance received from GAIL; trenching work underway.,80.0,6.5,6.5,20.299999999999997,,6.766666666666666,7.18,0.09999999999999432,stable,0,13.5,649.72,52.27999999999997,702.0,164.29999999999995,649.7233333333334,561.3516666666667,1949.17,3368.11,0.08046543126269773,stable,4.200000000000003,Normal,126.91991786447639,111.0,126.91991786447639,7,214,30.0,0.6815321145445721
705526,Samastipur-Darbhanga Doubling Railway Project,Bihar,Railways,NHAI,IN_PROGRESS,2015-12-01,2025-03-01,2025-10-01,,2026-07-31,519.0,973.56,746.81,746.81,,92.0,96.5,100.0,100.0,7,218,0,HT power transmission line shifting in progress by state electricity distribution company.,86.5,5.5,5.5,18.400000000000006,41.4,6.1333333333333355,6.8999999999999995,-1.0,decreasing,0,8.0,702.0,44.809999999999945,746.81,149.3599999999999,699.5099999999999,617.3616666666667,2098.5299999999997,3704.17,0.06383190883190876,stable,4.5,Normal,127.98562628336755,111.0,127.98562628336755,7,214,32.0,0.7188307208522517
705526,Samastipur-Darbhanga Doubling Railway Project,Bihar,Railways,NHAI,IN_PROGRESS,2015-12-01,2025-03-01,2025-10-01,,2026-08-31,519.0,973.56,791.62,791.62,,97.5,100.0,100.0,100.0,8,233,0,Underground water pipeline relocation package awarded to state water board.,92.0,5.5,5.5,17.5,39.5,5.833333333333333,6.583333333333333,0.0,stable,0,2.5,746.81,44.81000000000006,791.62,141.89999999999998,746.81,670.8833333333333,2240.43,4025.3,0.06000187464013613,stable,2.5,Normal,128.98562628336757,111.0,128.98562628336757,8,214,31.0,0.755898178807947
705527,Sagauli-Valmiknagar,Bihar,Railways,NHAI,IN_PROGRESS,2017-03-01,2025-12-01,2025-12-01,,2026-01-28,1216.0,1558.77,803.23,803.23,,50.1,53.1,55.1,57.1,0,0,0,Right of way possession in progress for package 2 corridor. Compensation distribution under Section 3G ongoing.,,,,,,,,,stable,0,49.9,,,803.23,,803.23,803.23,803.23,803.23,0.0,stable,3.0,Normal,106.8870636550308,105.0,106.8870636550308,0,0,30.0,0.4687190225535022
705527,Sagauli-Valmiknagar,Bihar,Railways,NHAI,IN_PROGRESS,2017-03-01,2025-12-01,2025-12-01,,2026-02-28,1216.0,1558.77,920.06,920.06,,57.3,60.8,63.5,64.8,0,0,0,Additional land acquisition for bypass alignment submitted to District Revenue authority.,50.1,7.199999999999996,7.199999999999996,,,7.199999999999996,7.199999999999996,,stable,0,42.7,803.23,116.82999999999993,920.06,,861.645,861.645,1723.29,1723.29,0.1454502446372769,stable,3.5,Normal,107.8870636550308,105.0,107.8870636550308,0,0,31.0,0.5311109419310633
705527,Sagauli-Valmiknagar,Bihar,Railways,NHAI,IN_PROGRESS,2017-03-01,2025-12-01,2025-12-01,,2026-03-30,1216.0,1558.77,1051.5,1051.5,,65.5,69.5,72.9,73.5,0,0,0,Private land parcels demarcation completed; physical possession handover scheduled next cycle.,57.3,8.200000000000003,8.200000000000003,,,7.699999999999999,7.699999999999999,1.000000000000007,increasing,0,34.5,920.06,131.44000000000005,1051.5,,924.93,924.93,2774.79,2774.79,0.14286024824467977,increasing,4.0,Normal,108.95277207392198,105.0,108.95277207392198,0,0,30.0,0.6011779117979645
705527,Sagauli-Valmiknagar,Bihar,Railways,NHAI,IN_PROGRESS,2017-03-01,2025-12-01,2025-12-01,,2026-04-29,1216.0,1558.77,1168.34,1168.34,,72.8,77.2,81.4,81.2,0,0,0,Right of way possession in progress for package 2 corridor. Compensation distribution under Section 3G ongoing.,65.5,7.299999999999997,7.299999999999997,22.699999999999996,,7.5666666666666655,7.5666666666666655,-0.9000000000000057,decreasing,0,27.200000000000003,1051.5,116.83999999999992,1168.34,365.1099999999999,1046.6333333333332,985.7825,3139.8999999999996,3943.13,0.11111745126010454,increasing,4.400000000000006,Normal,109.91991786447639,105.0,109.91991786447639,0,0,30.0,0.6623003493302946
705527,Sagauli-Valmiknagar,Bihar,Railways,NHAI,IN_PROGRESS,2017-03-01,2025-12-01,2025-12-01,,2026-05-30,1216.0,1558.77,1270.57,1270.57,,79.2,84.0,89.0,88.0,0,0,0,Additional land acquisition for bypass alignment submitted to District Revenue authority.,72.8,6.400000000000006,6.400000000000006,21.900000000000006,,7.300000000000002,7.275,-0.8999999999999915,decreasing,0,20.799999999999997,1168.34,102.23000000000002,1270.57,350.51,1163.47,1042.74,3490.41,5213.7,0.08750021397880756,stable,4.799999999999997,Normal,110.95277207392198,105.0,110.95277207392198,0,0,31.0,0.7138172261909168
705527,Sagauli-Valmiknagar,Bihar,Railways,NHAI,IN_PROGRESS,2017-03-01,2025-12-01,2025-12-01,,2026-06-29,1216.0,1558.77,1372.79,1372.79,,85.5,90.7,96.5,94.7,0,0,0,Private land parcels demarcation completed; physical possession handover scheduled next cycle.,79.2,6.299999999999997,6.299999999999997,20.0,,6.666666666666667,7.08,-0.10000000000000853,stable,0,14.5,1270.57,102.22000000000003,1372.79,321.28999999999996,1270.5666666666666,1097.7483333333332,3811.7,6586.49,0.08045208056226735,stable,5.200000000000003,Normal,111.91991786447639,105.0,111.91991786447639,0,0,30.0,0.7639390881570498
705527,Sagauli-Valmiknagar,Bihar,Railways,NHAI,IN_PROGRESS,2017-03-01,2025-12-01,2025-12-01,,2026-07-31,1216.0,1558.77,1460.42,1460.42,,91.0,96.5,100.0,100.0,0,0,0,Right of way possession in progress for package 2 corridor. Compensation distribution under Section 3G ongoing.,85.5,5.5,5.5,18.200000000000003,40.9,6.066666666666667,6.816666666666666,-0.7999999999999972,decreasing,0,9.0,1372.79,87.63000000000011,1460.42,292.08000000000015,1367.9266666666665,1207.28,4103.78,7243.68,0.06383350694570919,stable,5.5,Normal,112.98562628336755,105.0,112.98562628336755,0,0,32.0,0.8054121837743531
705527,Sagauli-Valmiknagar,Bihar,Railways,NHAI,IN_PROGRESS,2017-03-01,2025-12-01,2025-12-01,,2026-08-31,1216.0,1558.77,1548.05,1548.05,,96.5,100.0,100.0,100.0,0,0,0,Additional land acquisition for bypass alignment submitted to District Revenue authority.,91.0,5.5,5.5,17.299999999999997,39.2,5.766666666666666,6.533333333333334,0.0,stable,0,3.5,1460.42,87.62999999999988,1548.05,277.48,1460.42,1311.945,4381.26,7871.67,0.06000328672573635,stable,3.5,Normal,113.98562628336755,105.0,113.98562628336755,0,0,31.0,0.8465979715732017
705528,Muzaffarpur-Sugauli,Bihar,Railways,NHAI,COMPLETED,2017-03-01,2024-06-01,2026-06-01,2026-06-01,2026-01-28,1586.0,1744.84,855.18,855.18,1648.17,54.5,53.9,59.5,57.9,14,438,0,Stage-II forest diversion clearance awaited from State Forest Department for 14.5 Ha stretch.,,,,,,,,,stable,0,45.5,,,855.18,,855.18,855.18,855.18,855.18,0.0,stable,-0.6000000000000014,Normal,106.8870636550308,87.0,106.8870636550308,14,730,30.0,0.5098839666500173
705528,Muzaffarpur-Sugauli,Bihar,Railways,NHAI,COMPLETED,2017-03-01,2024-06-01,2026-06-01,2026-06-01,2026-02-28,1586.0,1744.84,979.57,979.57,1648.17,62.4,61.7,68.6,65.7,16,489,0,Tree felling completed in non-forest zone; compensatory afforestation deposit certified.,54.5,7.899999999999999,7.899999999999999,,,7.899999999999999,7.899999999999999,,stable,0,37.6,855.18,124.3900000000001,979.57,,917.375,917.375,1834.75,1834.75,0.14545475806263022,stable,-0.6999999999999957,Normal,107.8870636550308,87.0,107.8870636550308,16,730,31.0,0.5783825964484879
705528,Muzaffarpur-Sugauli,Bihar,Railways,NHAI,COMPLETED,2017-03-01,2024-06-01,2026-06-01,2026-06-01,2026-03-30,1586.0,1744.84,1119.51,1119.51,1648.17,71.3,70.6,78.7,74.6,18,540,0,Wildlife management plan submitted to National Board for Wildlife for review.,62.4,8.899999999999999,8.899999999999999,,,8.399999999999999,8.399999999999999,1.0,increasing,0,28.700000000000003,979.57,139.93999999999994,1119.51,,984.7533333333334,984.7533333333334,2954.26,2954.26,0.14285860122298552,increasing,-0.7000000000000028,Normal,108.95277207392198,87.0,108.95277207392198,18,730,30.0,0.6544119864304561
705528,Muzaffarpur-Sugauli,Bihar,Railways,NHAI,COMPLETED,2017-03-01,2024-06-01,2026-06-01,2026-06-01,2026-04-29,1586.0,1744.84,1243.9,1243.9,1648.17,79.2,78.4,87.8,82.4,19,591,0,Stage-II forest diversion clearance awaited from State Forest Department for 14.5 Ha stretch.,71.3,7.900000000000006,7.900000000000006,24.700000000000003,,8.233333333333334,8.233333333333334,-0.9999999999999929,decreasing,0,20.799999999999997,1119.51,124.3900000000001,1243.9,388.72000000000014,1114.3266666666668,1049.54,3342.9800000000005,4198.16,0.1111111111111112,increasing,-0.7999999999999972,Normal,109.91991786447639,87.0,109.91991786447639,19,730,30.0,0.720524555864826
705528,Muzaffarpur-Sugauli,Bihar,Railways,NHAI,COMPLETED,2017-03-01,2024-06-01,2026-06-01,2026-06-01,2026-05-30,1586.0,1744.84,1352.75,1352.75,1648.17,86.1,85.3,95.9,89.3,21,642,0,Tree felling completed in non-forest zone; compensatory afforestation deposit certified.,79.2,6.8999999999999915,6.8999999999999915,23.699999999999996,,7.899999999999999,7.899999999999999,-1.0000000000000142,decreasing,0,13.900000000000006,1243.9,108.84999999999991,1352.75,373.17999999999995,1238.72,1110.182,3716.16,5550.91,0.0875070343275182,stable,-0.7999999999999972,Normal,110.95277207392198,87.0,110.95277207392198,21,730,31.0,0.7760058481696709
705528,Muzaffarpur-Sugauli,Bihar,Railways,NHAI,COMPLETED,2017-03-01,2024-06-01,2026-06-01,2026-06-01,2026-06-29,1586.0,1744.84,1461.59,1461.59,1648.17,93.1,92.1,100.0,96.1,23,694,0,Wildlife management plan submitted to National Board for Wildlife for review.,86.1,7.0,7.0,21.799999999999997,,7.266666666666666,7.719999999999999,0.10000000000000853,stable,0,6.900000000000006,1352.75,108.83999999999992,1461.59,342.0799999999999,1352.7466666666667,1168.75,4058.24,7012.5,0.08045832563296981,stable,-1.0,Normal,111.91991786447639,87.0,111.91991786447639,23,730,30.0,0.8318447848821209
705528,Muzaffarpur-Sugauli,Bihar,Railways,NHAI,COMPLETED,2017-03-01,2024-06-01,2026-06-01,2026-06-01,2026-07-31,1586.0,1744.84,1554.88,1554.88,1648.17,99.0,98.0,100.0,100.0,25,745,0,Stage-II forest diversion clearance awaited from State Forest Department for 14.5 Ha stretch.,93.1,5.900000000000006,5.900000000000006,19.799999999999997,44.5,6.599999999999999,7.416666666666667,-1.0999999999999943,decreasing,0,1.0,1461.59,93.29000000000019,1554.88,310.98,1456.4066666666668,1285.3666666666666,4369.22,7712.2,0.0638277492320009,stable,-1.0,Normal,112.98562628336755,87.0,112.98562628336755,25,730,32.0,0.8762176504797907
705528,Muzaffarpur-Sugauli,Bihar,Railways,NHAI,COMPLETED,2017-03-01,2024-06-01,2026-06-01,2026-06-01,2026-08-31,1586.0,1744.84,1648.17,1648.17,1648.17,100.0,100.0,100.0,100.0,26,796,0,Tree felling completed in non-forest zone; compensatory afforestation deposit certified.,99.0,1.0,1.0,13.900000000000006,37.6,4.6333333333333355,6.266666666666667,-4.900000000000006,decreasing,0,0.0,1554.88,93.28999999999996,1648.17,295.4200000000001,1554.88,1396.8,4664.64,8380.8,0.05999819921794605,stable,0.0,Normal,113.98562628336755,87.0,113.98562628336755,26,730,31.0,0.8773035974851832
